match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,homepos,awaypos,injury_time,goal_type,card_type
489255,555410,"possession",352,25,,,"57","43",,,
489255,555486,"possession",352,45,,,"56","44",,,
489255,555712,"possession",352,70,,,"52","48",,,
489255,555790,"possession",352,90,"1",,"54","46",,,
489256,554543,"possession",352,26,,,"51","49",,,
489256,554668,"possession",352,45,"1",,"54","46",,,
489256,554927,"possession",352,78,,,"57","43",,,
489256,555016,"possession",352,90,"1",,"59","41",,,
489257,552328,"possession",352,25,,,"55","45",,,
489257,552616,"possession",352,45,,,"51","49",,,
489257,553031,"possession",352,70,,,"53","47",,,
489257,553306,"possession",352,90,,,"49","51",,,
489258,552368,"possession",352,25,,,"38","62",,,
489258,552611,"possession",352,45,,,"47","53",,,
489258,553116,"possession",352,70,,,"53","47",,,
489258,553298,"possession",352,90,,,"54","46",,,
489259,552354,"possession",352,27,,,"49","51",,,
489259,552684,"possession",352,45,"3",,"46","54",,,
489259,553043,"possession",352,72,,,"46","54",,,
489259,553311,"possession",352,90,"1",,"41","59",,,
489260,552302,"possession",352,22,,,"35","65",,,
489260,552605,"possession",352,44,,,"37","63",,,
489260,553074,"possession",352,70,,,"45","55",,,
489260,553329,"possession",352,89,,,"41","59",,,
489261,553517,"possession",352,21,,,"56","44",,,
489261,553596,"possession",352,41,,,"41","59",,,
489261,553609,"possession",352,45,"1",,"43","57",,,
489261,553669,"possession",352,51,,,"36","64",,,
489261,553719,"possession",352,70,,,"61","39",,,
489261,553834,"possession",352,90,"2",,"43","57",,,
489262,552285,"possession",352,18,,,"78","22",,,
489262,552344,"possession",352,23,,,"90","10",,,
489262,552677,"possession",352,45,"1",,"53","47",,,
489262,553103,"possession",352,71,,,"58","42",,,
489262,553371,"possession",352,90,"2",,"56","44",,,
489263,562659,"possession",352,16,,,"49","51",,,
489263,562750,"possession",352,30,,,"50","50",,,
489263,562905,"possession",352,45,,,"50","50",,,
489263,563110,"possession",352,60,,,"49","51",,,
489263,563246,"possession",352,75,,,"51","49",,,
489263,563404,"possession",352,90,"3",,"53","47",,,
489264,562859,"possession",352,25,,,"50","50",,,
489264,563004,"possession",352,45,,,"59","41",,,
489264,563316,"possession",352,70,,,"62","38",,,
489264,563483,"possession",352,90,,,"58","42",,,
489265,564324,"possession",352,25,,,"57","43",,,
489265,564625,"possession",352,45,"1",,"69","31",,,
489265,565278,"possession",352,70,,,"62","38",,,
489265,565548,"possession",352,90,"4",,"56","44",,,
489266,562970,"possession",352,25,,,"57","43",,,
489266,563103,"possession",352,45,"2",,"43","57",,,
489266,563455,"possession",352,71,,,"43","57",,,
489266,563558,"possession",352,90,"2",,"39","61",,,
489267,562836,"possession",352,24,,,"58","42",,,
489267,563010,"possession",352,44,,,"51","49",,,
489267,563328,"possession",352,69,,,"58","42",,,
489267,563503,"possession",352,90,"1",,"54","46",,,
489268,564119,"possession",352,25,,,"43","57",,,
489268,564410,"possession",352,45,,,"44","56",,,
489268,565037,"possession",352,70,,,"47","53",,,
489268,565349,"possession",352,90,,,"48","52",,,
489269,564291,"possession",352,24,,,"58","42",,,
489269,564593,"possession",352,45,,,"51","49",,,
489269,565248,"possession",352,69,,,"45","55",,,
489269,565501,"possession",352,90,,,"49","51",,,
489270,564011,"possession",352,25,,,"63","37",,,
489270,564360,"possession",352,45,,,"66","34",,,
489270,564999,"possession",352,70,,,"63","37",,,
489270,565338,"possession",352,90,,,"64","36",,,
489271,564300,"possession",352,25,,,"41","59",,,
489271,564586,"possession",352,45,"1",,"44","56",,,
489271,565333,"possession",352,74,,,"51","49",,,
489271,565519,"possession",352,90,"1",,"52","48",,,
489272,564041,"possession",352,25,,,"77","23",,,
489272,564394,"possession",352,45,,,"63","37",,,
489272,565130,"possession",352,70,,,"60","40",,,
489272,565350,"possession",352,90,,,"61","39",,,
489273,568009,"possession",352,24,,,"64","36",,,
489273,568097,"possession",352,45,,,"53","47",,,
489273,568309,"possession",352,70,,,"52","48",,,
489273,568418,"possession",352,90,,,"52","48",,,
489274,566504,"possession",352,25,,,"65","35",,,
489274,566860,"possession",352,45,"1",,"63","37",,,
489274,567400,"possession",352,70,,,"57","43",,,
489274,567688,"possession",352,90,"1",,"55","45",,,
489275,570032,"possession",352,25,,,"44","56",,,
489275,570192,"possession",352,45,"2",,"46","54",,,
489275,570416,"possession",352,71,,,"45","55",,,
489275,570636,"possession",352,90,"6",,"54","46",,,
489276,566553,"possession",352,25,,,"53","47",,,
489276,566881,"possession",352,45,,,"50","50",,,
489276,567440,"possession",352,70,,,"46","54",,,
489276,567707,"possession",352,90,,,"50","50",,,
489277,566527,"possession",352,25,,,"60","40",,,
489277,566920,"possession",352,45,"3",,"52","48",,,
489277,567444,"possession",352,70,,,"54","46",,,
489277,567803,"possession",352,90,"6",,"51","49",,,
489278,569139,"possession",352,25,,,"79","21",,,
489278,569212,"possession",352,45,"1",,"45","55",,,
489278,569484,"possession",352,72,,,"47","53",,,
489278,569568,"possession",352,90,"1",,"51","49",,,
489279,566495,"possession",352,24,,,"47","53",,,
489279,566847,"possession",352,45,,,"50","50",,,
489279,567402,"possession",352,70,,,"49","51",,,
489279,567680,"possession",352,90,,,"48","52",,,
489280,566503,"possession",352,25,,,"41","59",,,
489280,566836,"possession",352,45,,,"44","56",,,
489280,567430,"possession",352,70,,,"44","56",,,
489280,567705,"possession",352,90,,,"46","54",,,
489281,566554,"possession",352,27,,,"57","43",,,
489281,566921,"possession",352,45,"1",,"63","37",,,
489281,567455,"possession",352,72,,,"56","44",,,
489281,567791,"possession",352,90,"5",,"53","47",,,
489282,565868,"possession",352,25,,,"46","54",,,
489282,565900,"possession",352,45,"1",,"49","51",,,
489282,565920,"possession",352,52,,,"23","77",,,
489282,565972,"possession",352,70,,,"44","56",,,
489282,566052,"possession",352,90,"1",,"43","57",,,
489283,573052,"possession",352,25,,,"52","48",,,
489283,573423,"possession",352,45,"1",,"50","50",,,
489283,573984,"possession",352,70,,,"57","43",,,
489283,574262,"possession",352,90,,,"60","40",,,
489284,575691,"possession",352,25,,,"77","23",,,
489284,575849,"possession",352,45,"1",,"56","44",,,
489284,576162,"possession",352,70,,,"54","46",,,
489284,576323,"possession",352,88,,,"51","49",,,
489285,576823,"possession",352,25,,,"35","65",,,
489285,576925,"possession",352,45,,,"41","59",,,
489285,577207,"possession",352,70,,,"45","55",,,
489285,577363,"possession",352,90,,,"47","53",,,
489286,573096,"possession",352,28,,,"65","35",,,
489286,573422,"possession",352,45,,,"66","34",,,
489286,573923,"possession",352,73,,,"68","32",,,
489286,574254,"possession",352,90,"4",,"68","32",,,
489287,572359,"possession",352,17,,,"51","49",,,
489287,572417,"possession",352,42,,,"60","40",,,
489287,572469,"possession",352,66,,,"48","52",,,
489287,572482,"possession",352,71,,,"60","40",,,
489287,572496,"possession",352,76,,,"77","23",,,
489287,572552,"possession",352,90,"1",,"61","39",,,
489288,572971,"possession",352,22,,,"81","19",,,
489288,573124,"possession",352,25,,,"50","50",,,
489288,573409,"possession",352,45,"2",,"51","49",,,
489288,573963,"possession",352,76,,,"47","53",,,
489288,574211,"possession",352,90,"2",,"50","50",,,
489289,573128,"possession",352,25,,,"46","54",,,
489289,573419,"possession",352,45,,,"48","52",,,
489289,573931,"possession",352,70,,,"48","52",,,
489289,574264,"possession",352,90,,,"49","51",,,
489290,574526,"possession",352,25,,,"46","54",,,
489290,574611,"possession",352,45,,,"47","53",,,
489290,574805,"possession",352,70,,,"51","49",,,
489290,574876,"possession",352,90,,,"50","50",,,
489291,573060,"possession",352,25,,,"52","48",,,
489291,573411,"possession",352,45,,,"52","48",,,
489291,573918,"possession",352,70,,,"48","52",,,
489291,574239,"possession",352,90,,,"54","46",,,
489292,573013,"possession",352,24,,,"63","37",,,
489292,573369,"possession",352,44,,,"67","33",,,
489292,573890,"possession",352,71,,,"57","43",,,
489292,574194,"possession",352,90,,,"59","41",,,
489293,586544,"possession",352,26,,,"59","41",,,
489293,586620,"possession",352,45,"1",,"58","42",,,
489293,586755,"possession",352,71,,,"61","39",,,
489293,586875,"possession",352,90,"1",,"58","42",,,
489294,585248,"possession",352,16,,,"62","38",,,
489294,585358,"possession",352,25,,,"73","27",,,
489294,585666,"possession",352,45,"2",,"65","35",,,
489294,585973,"possession",352,61,,,"50","50",,,
489294,586087,"possession",352,70,,,"64","36",,,
489294,586345,"possession",352,90,"1",,"64","36",,,
489295,588250,"possession",352,25,,,"53","47",,,
489295,588413,"possession",352,45,"3",,"54","46",,,
489295,588679,"possession",352,71,,,"51","49",,,
489295,588840,"possession",352,90,"4",,"52","48",,,
489296,584665,"possession",352,25,,,"42","58",,,
489296,584726,"possession",352,45,"2",,"38","62",,,
489296,584808,"possession",352,70,,,"42","58",,,
489296,584930,"possession",352,90,"5",,"42","58",,,
489297,585321,"possession",352,24,,,"58","42",,,
489297,585612,"possession",352,45,,,"54","46",,,
489297,586111,"possession",352,69,,,"51","49",,,
489297,586346,"possession",352,88,,,"53","47",,,
489298,588616,"possession",352,25,,,"45","55",,,
489298,588803,"possession",352,45,"2",,"52","48",,,
489298,589000,"possession",352,63,,,"34","66",,,
489298,589071,"possession",352,72,,,"49","51",,,
489298,589204,"possession",352,90,"2",,"47","53",,,
489299,587784,"possession",352,25,,,"60","40",,,
489299,587786,"possession",352,26,,,"67","33",,"dg",
489299,587812,"possession",352,32,,,"23","77",,,
489299,587885,"possession",352,45,"1",,"53","47",,,
489299,588059,"possession",352,75,,,"53","47",,,
489299,588200,"possession",352,90,"1",,"54","46",,,
489300,585317,"possession",352,25,,,"56","44",,,
489300,585628,"possession",352,45,,,"55","45",,,
489300,586084,"possession",352,70,,,"49","51",,,
489300,586334,"possession",352,90,,,"46","54",,,
489301,589871,"possession",352,25,,,"54","46",,,
489301,589943,"possession",352,45,"3",,"52","48",,,
489301,590032,"possession",352,70,,,"52","48",,,
489301,590107,"possession",352,90,"5",,"47","53",,,
489302,585332,"possession",352,25,,,"47","53",,,
489302,585623,"possession",352,45,"1",,"51","49",,,
489302,586054,"possession",352,70,,,"49","51",,,
489302,586306,"possession",352,90,"1",,"54","46",,,
489303,654629,"possession",352,26,,,"64","36",,,
489303,654845,"possession",352,45,,,"54","46",,,
489303,655205,"possession",352,68,,,"55","45",,,
489303,655374,"possession",352,90,,,"52","48",,,
489304,594019,"possession",352,25,,,"45","55",,,
489304,594171,"possession",352,45,,,"49","51",,,
489304,594551,"possession",352,70,,,"54","46",,,
489304,594726,"possession",352,90,,,"55","45",,,
489305,603014,"possession",352,25,,,"35","65",,,
489305,603142,"possession",352,45,,,"48","52",,,
489305,603446,"possession",352,70,,,"51","49",,,
489305,603591,"possession",352,90,,,"54","46",,,
489306,595991,"possession",352,25,,,"60","40",,,
489306,596123,"possession",352,45,,,"45","55",,,
489306,596557,"possession",352,70,,,"49","51",,,
489306,596669,"possession",352,90,,,"50","50",,,
489307,597104,"possession",352,21,,,"79","21",,,
489307,597311,"possession",352,41,,,"78","22",,,
489307,597615,"possession",352,71,,,"62","38",,,
489307,597769,"possession",352,90,"1",,"61","39",,,
489308,593453,"possession",352,25,,,"48","52",,,
489308,593501,"possession",352,45,,,"61","39",,,
489308,593581,"possession",352,70,,,"54","46",,,
489308,593648,"possession",352,90,,,"55","45",,,
489309,593973,"possession",352,25,,,"45","55",,,
489309,594156,"possession",352,45,"1",,"43","57",,,
489309,594520,"possession",352,71,,,"49","51",,,
489309,594721,"possession",352,90,"1",,"56","44",,,
489310,596181,"possession",352,25,,,"49","51",,,
489310,596339,"possession",352,45,"2",,"49","51",,,
489310,596737,"possession",352,70,,,"53","47",,,
489310,596916,"possession",352,90,"7",,"52","48",,,
489311,595984,"possession",352,27,,,"49","51",,,
489311,596126,"possession",352,45,"1",,"41","59",,,
489311,596413,"possession",352,70,,,"53","47",,,
489311,596644,"possession",352,90,"1",,"49","51",,,
489312,593965,"possession",352,25,,,"48","52",,,
489312,594137,"possession",352,45,,,"49","51",,,
489312,594540,"possession",352,70,,,"55","45",,,
489312,594729,"possession",352,90,,,"57","43",,,
489313,600823,"possession",352,24,,,"53","47",,,
489313,601109,"possession",352,45,,,"50","50",,,
489313,601877,"possession",352,69,,,"58","42",,,
489313,602164,"possession",352,90,,,"53","47",,,
489314,599402,"possession",352,25,,,"34","66",,,
489314,599600,"possession",352,45,,,"35","65",,,
489314,599871,"possession",352,70,,,"38","62",,,
489314,600059,"possession",352,90,,,"40","60",,,
489315,599391,"possession",352,23,,,"48","52",,,
489315,599598,"possession",352,45,,,"48","52",,,
489315,599854,"possession",352,69,,,"52","48",,,
489315,600069,"possession",352,90,,,"50","50",,,
489316,600570,"possession",352,25,,,"46","54",,,
489316,600985,"possession",352,45,,,"56","44",,,
489316,601566,"possession",352,70,,,"52","48",,,
489316,601988,"possession",352,90,,,"54","46",,,
489317,600415,"possession",352,18,,,"65","35",,,
489317,600589,"possession",352,26,,,"63","37",,,
489317,600972,"possession",352,45,"1",,"43","57",,,
489317,601424,"possession",352,62,,,"94","6",,,
489317,601603,"possession",352,70,,,"51","49",,,
489317,602034,"possession",352,90,"1",,"56","44",,,
489318,599575,"possession",352,25,,,"52","48",,,
489318,599651,"possession",352,45,,,"55","45",,,
489318,600023,"possession",352,70,,,"64","36",,,
489318,600116,"possession",352,90,,,"58","42",,,
489319,600547,"possession",352,25,,,"52","48",,,
489319,601005,"possession",352,45,"3",,"51","49",,,
489319,601616,"possession",352,70,,,"40","60",,,
489319,602096,"possession",352,90,"4",,"37","63",,,
489320,600562,"possession",352,25,,,"55","45",,,
489320,600949,"possession",352,45,,,"56","44",,,
489320,601563,"possession",352,70,,,"47","53",,,
489320,601989,"possession",352,90,,,"51","49",,,
489321,600684,"possession",352,16,,,"44","56",,,
489321,600997,"possession",352,32,,,"53","47",,,
489321,601142,"possession",352,45,"2",,"50","50",,,
489321,601677,"possession",352,61,,,"51","49",,,
489321,602028,"possession",352,77,,,"55","45",,,
489321,602197,"possession",352,90,"5",,"50","50",,,
489322,600859,"possession",352,25,,,"51","49",,,
489322,601127,"possession",352,45,,,"54","46",,,
489322,601913,"possession",352,70,,,"50","50",,,
489322,602179,"possession",352,90,,,"49","51",,,
489323,610941,"possession",352,26,,,"54","46",,,
489323,610993,"possession",352,45,"4",,"64","36",,,
489323,611064,"possession",352,70,,,"59","41",,,
489323,611154,"possession",352,90,"5",,"61","39",,,
489324,611546,"possession",352,25,,,"58","42",,,
489324,611910,"possession",352,45,"3",,"54","46",,,
489324,612433,"possession",352,70,,,"53","47",,,
489324,612787,"possession",352,90,"4",,"57","43",,,
489325,611553,"possession",352,25,,,"62","38",,,
489325,611859,"possession",352,44,,,"54","46",,,
489325,612377,"possession",352,69,,,"42","58",,,
489325,612662,"possession",352,86,,,"52","48",,,
489326,616728,"possession",352,23,,,"57","43",,,
489326,616781,"possession",352,45,"1",,"56","44",,,
489326,616823,"possession",352,64,,,"37","63",,,
489326,616864,"possession",352,83,,,"56","44",,,
489326,616888,"possession",352,90,"1",,"53","47",,,
489327,614728,"possession",352,25,,,"47","53",,,
489327,615017,"possession",352,45,,,"55","45",,,
489327,615426,"possession",352,71,,,"49","51",,,
489327,615617,"possession",352,90,"1",,"47","53",,,
489328,611614,"possession",352,30,,,"56","44",,,
489328,611867,"possession",352,45,"1",,"55","45",,,
489328,612421,"possession",352,71,,,"57","43",,,
489328,612779,"possession",352,90,"4",,"53","47",,,
489329,611548,"possession",352,25,,,"52","48",,,
489329,611854,"possession",352,45,,,"47","53",,,
489329,612488,"possession",352,70,,,"48","52",,,
489329,612711,"possession",352,90,,,"49","51",,,
489330,611537,"possession",352,25,,,"50","50",,,
489330,611858,"possession",352,45,,,"48","52",,,
489330,612360,"possession",352,70,,,"46","54",,,
489330,612686,"possession",352,90,,,"46","54",,,
489331,611536,"possession",352,25,,,"53","47",,,
489331,611871,"possession",352,45,"1",,"51","49",,,
489331,612392,"possession",352,70,,,"51","49",,,
489331,612728,"possession",352,90,"1",,"49","51",,,
489332,613676,"possession",352,24,,,"51","49",,,
489332,613797,"possession",352,45,"1",,"56","44",,,
489332,614062,"possession",352,71,,,"52","48",,,
489332,614235,"possession",352,90,"1",,"53","47",,,
489062,583605,"possession",352,16,,,"57","43",,,
489062,583697,"possession",352,27,,,"60","40",,,
489062,583829,"possession",352,45,"1",,"53","47",,,
489062,584046,"possession",352,71,,,"56","44",,,
489062,584129,"possession",352,90,"1",,"55","45",,,
489063,389935,"possession",352,25,,,"68","32",,,
489063,390010,"possession",352,45,,,"59","41",,,
489063,390177,"possession",352,71,,,"58","42",,,
