match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,card_type,player1,team
489258,553196,"serious_fouls",73,82,,,,"y","30849",8655
489258,553203,"serious_fouls",177,83,,,,"y2","30360",10261
489258,553224,,70,83,,,,"y","34176",8655
489258,553335,,70,89,,,,"y","24205",10261
489259,552293,,70,22,,,,"y","37496",8559
489259,553083,,70,74,,,,"y","24150",10260
489260,552409,,70,28,,,,"y","97932",8549
489260,553014,"verbal_abuse",79,63,,,,"y","38899",8549
489260,553401,"violence",67,62,,,,"r","33128",8549
489261,553721,"verbal_abuse",79,71,,,,"y","31291",9825
489261,553768,"serious_fouls",73,81,,,,"y","23023",8667
489262,552240,"serious_fouls",73,15,,,,"y","35636",10194
489262,553336,"serious_fouls",73,89,,,,"y","23288",10194
489262,553344,"serious_fouls",73,90,,,,"y","23253",10194
489264,562942,"serious_fouls",73,38,,,,"y","23760",8586
489264,562955,"serious_fouls",73,40,,,,"y","35467",10194
489264,563150,"serious_fouls",73,51,,,,"y","38697",8586
489264,563255,"serious_fouls",73,63,,,,"y","23072",10194
489264,563301,"serious_fouls",73,69,,,,"y","23253",10194
489265,564478,"serious_fouls",73,36,,,,"y","34437",8667
489266,563069,"serious_fouls",63,40,,,,"r","24728",8659
489266,563088,"serious_fouls",73,44,,,,"y","40055",8659
489266,563391,"serious_fouls",73,61,,,,"y","30802",10260
489266,563460,,70,71,,,,"y","32570",8659
489266,563472,"verbal_abuse",79,74,,,,"y","36373",8659
489266,563480,"verbal_abuse",79,74,,,,"y","42594",8659
489266,563551,"verbal_abuse",79,90,,,,"y","24171",8659
489266,563556,"serious_fouls",73,90,"2",,,"y","34944",10260
489267,563014,"serious_fouls",73,44,,,,"y","40987",8462
489267,563167,"serious_fouls",73,50,,,,"y","34036",8462
489267,563338,"verbal_abuse",199,71,,,,"y2","40987",8462
489267,563428,"serious_fouls",73,80,,,,"y","38609",10252
489267,563471,"serious_fouls",73,87,,,,"y","38807",10252
489268,564702,"serious_fouls",73,51,,,,"y","111865",8528
489269,564341,"serious_fouls",73,27,,,,"y","27277",9825
489269,564471,,70,36,,,,"y","26181",9825
489269,565271,"serious_fouls",73,70,,,,"y","24011",8668
489269,565373,"serious_fouls",73,77,,,,"y","24023",8668
489270,564349,"serious_fouls",73,43,,,,"y","30367",8456
489270,564667,"serious_fouls",73,48,,,,"y","24228",10261
489270,564918,"serious_fouls",73,66,,,,"y","33852",10261
489271,564541,"serious_fouls",73,42,,,,"y","30842",8655
489271,565121,"serious_fouls",73,61,,,,"y","26454",8559
489271,565276,"serious_fouls",73,70,,,,"y","23932",8559
489271,565370,"verbal_abuse",79,76,,,,"y","30849",8655
489271,565397,"serious_fouls",73,78,,,,"y","155384",8559
489271,565528,"serious_fouls",73,90,"2",,,"y","26244",8559
489271,565550,,70,76,,,,"y","34176",8655
489272,563754,"serious_fouls",73,9,,,,"y","97932",8549
489272,564762,"serious_fouls",73,56,,,,"y","24163",8549
489274,566477,"serious_fouls",73,23,,,,"y","27277",9825
489274,567134,"kicked_ball_away",78,56,,,,"y","24751",8654
489274,567477,"diving",163,75,,,,"y","75342",9825
489274,567620,"serious_fouls",73,85,,,,"y","30687",8654
489275,570002,"serious_fouls",73,20,,,,"y","38818",8650
489275,570015,"pushing",325,22,,,,"y","38834",8455
489275,570215,"serious_fouls",73,46,,,,"y","30889",8650
489275,570260,"serious_fouls",73,53,,,,"y","32345",8455
489275,570318,"serious_fouls",63,60,,,,"r","30631",8455
489275,570321,"verbal_abuse",79,60,,,,"y","30627",8455
489275,570412,"diving",163,70,,,,"y","30618",8650
489275,570630,"serious_fouls",73,90,"5",,,"y","37442",8650
489276,567273,"serious_fouls",73,60,,,,"y","24658",10252
489276,567656,,70,85,,,,"y","24528",8528
489277,566210,"serious_fouls",73,5,,,,"y","37764",8655
489277,567405,"shirt_pull",77,67,,,,"y","23921",8655
489277,567441,"pushing",325,70,,,,"y","34947",8655
489277,567650,"serious_fouls",73,84,,,,"y","23916",8655
489278,569116,"serious_fouls",73,18,,,,"y","36786",8472
489278,569134,"serious_fouls",73,23,,,,"y","30360",10261
489278,569161,"serious_fouls",73,35,,,,"y","30352",8472
489278,569356,"diving",163,53,,,,"y","34574",10261
489278,569432,"serious_fouls",73,66,,,,"y","43259",8472
489278,569458,"verbal_abuse",79,68,,,,"y","24740",8472
489279,566586,"serious_fouls",73,30,,,,"y","24747",8462
489280,567076,,70,50,,,,"y","24531",8586
489281,566650,"serious_fouls",73,33,,,,"y","24728",8659
489281,566784,,70,39,,,,"y","23022",8667
489281,567321,"serious_fouls",73,63,,,,"y","37280",8659
489281,567408,"serious_fouls",73,68,,,,"y","24171",8659
489281,567504,"serious_fouls",73,75,,,,"y","31731",8659
489281,567648,,70,81,,,,"y","32577",8667
489282,565888,"serious_fouls",63,37,,,,"r","25668",10194
489282,565929,"serious_fouls",73,55,,,,"y","40198",8456
489282,566043,"serious_fouls",73,89,,,,"y","23369",10194
489283,573917,"violence",67,65,,,,"r","24773",10194
489283,573919,"violence",176,65,,,,"y","24408",8472
489283,574147,"kicked_ball_away",78,82,,,,"y","36786",8472
489283,574304,"serious_fouls",73,56,,,,"y","24133",10194
489284,575669,"verbal_abuse",79,17,,,,"y","30935",9825
489284,575780,,70,37,,,,"y","31097",8586
489284,575833,,70,43,,,,"y","31291",9825
489284,576445,"violence",196,37,,,,"y2","30935",9825
489285,577086,"pushing",325,58,,,,"y","30687",8654
489285,577097,,70,58,,,,"y","30865",10260
489286,573840,"serious_fouls",73,62,,,,"y","155384",8559
489286,574196,"serious_fouls",73,89,,,,"y","24023",8668
489287,572508,"serious_fouls",73,80,,,,"y","24393",8549
489288,574122,"verbal_abuse",79,85,,,,"y","34947",8655
489288,574135,"verbal_abuse",79,86,,,,"y","23913",8655
489289,573442,"serious_fouls",73,45,"2",,,"y","24890",10261
489289,573893,,70,68,,,,"y","23933",10261
489289,573896,,70,68,,,,"y","23115",8659
489289,574065,"serious_fouls",73,78,,,,"y","40055",8659
489290,574867,"verbal_abuse",79,88,,,,"y","23953",8462
489291,573207,"serious_fouls",73,35,,,,"y","30956",9879
489291,573594,"serious_fouls",73,51,,,,"y","37266",9879
489291,573929,"serious_fouls",73,70,,,,"y","111865",8528
489292,573066,"shirt_pull",77,27,,,,"y","32345",8455
489292,573526,"serious_fouls",73,48,,,,"y","23023",8667
489292,574038,"shirt_pull",77,80,,,,"y","23438",8667
489293,586710,"diving",163,56,,,,"y","30893",10260
489293,586731,"serious_fouls",73,63,,,,"y","27430",10260
489293,586747,"serious_fouls",73,68,,,,"y","30739",8655
489293,586751,"serious_fouls",73,60,,,,"y","38711",8655
489294,585546,"shirt_pull",77,38,,,,"y","30352",8472
489294,585557,"serious_fouls",73,39,,,,"y","26181",9825
489294,586108,"serious_fouls",73,71,,,,"y","31291",9825
489294,586207,"serious_fouls",73,80,,,,"y","43259",8472
489295,588295,"serious_fouls",73,32,,,,"y","24211",8456
489295,588691,"serious_fouls",73,73,,,,"y","39027",8456
489295,588711,,70,75,,,,"y","46621",8650
489296,584752,,70,53,,,,"y","33863",10252
489296,584862,"serious_fouls",73,84,,,,"y","30699",8455
489296,584863,"stall_time",25,85,,,,"y","25925",8455
489296,584902,"serious_fouls",73,90,,,,"y","30627",8455
489297,585362,"serious_fouls",73,27,,,,"y","22991",8528
489297,585597,,70,44,,,,"y","25150",8528
489297,585633,"diving",163,45,"1",,,"y","24393",8549
489297,585642,,70,45,"2",,,"y","41877",8528
489297,585678,"diving",163,45,"5",,,"y","35608",8549
489297,585947,"serious_fouls",73,56,,,,"y","127857",8528
489298,588772,"serious_fouls",63,44,,,,"r","23933",10261
489298,589192,"serious_fouls",73,87,,,,"y","39618",8668
489299,588150,"serious_fouls",73,85,,,,"y","24728",8659
489300,585293,"serious_fouls",73,23,,,,"y","23818",8654
489300,585874,"serious_fouls",73,55,,,,"y","37169",8654
489301,589811,"serious_fouls",73,7,,,,"y","23022",8667
489301,589930,"serious_fouls",73,42,,,,"y","23023",8667
489301,589935,"serious_fouls",73,44,,,,"y","31097",8586
489302,585885,"verbal_abuse",79,58,,,,"y","23953",8462
489302,585887,"verbal_abuse",79,58,,,,"y","24435",10194
489302,586142,"verbal_abuse",79,77,,,,"y","34036",8462
489302,586162,"verbal_abuse",79,79,,,,"y","24653",8462
489303,654601,"serious_fouls",73,24,,,,"y","30865",10260
489305,602996,,70,22,,,,"y","46403",8586
489305,603047,"serious_fouls",73,33,,,,"y","30352",8472
489305,603065,"serious_fouls",73,36,,,,"y","43259",8472
489305,603079,"shirt_pull",77,37,,,,"y","38697",8586
489305,603153,,70,45,"2",,,"y","36786",8472
489306,595909,"serious_fouls",73,11,,,,"y","24223",8654
489306,596115,"serious_fouls",73,44,,,,"y","34590",8654
489306,596404,"serious_fouls",73,69,,,,"y","39027",8456
489306,596665,"serious_fouls",73,90,"2",,,"y","24213",8456
489307,597189,"serious_fouls",73,30,,,,"y","40695",10194
489307,597243,"verbal_abuse",79,34,,,,"y","23354",10252
489308,593530,"serious_fouls",73,54,,,,"y","39618",8668
489308,593618,"serious_fouls",73,83,,,,"y","24664",8659
489309,594474,,70,64,,,,"y","42183",8549
489309,594587,"serious_fouls",73,76,,,,"y","24183",8549
489310,596253,"violence",176,38,,,,"y","24372",8559
489310,596255,"violence",176,38,,,,"y","30360",10261
489310,596882,"serious_fouls",73,89,,,,"y","38999",8559
489310,596896,"verbal_abuse",79,90,"1",,,"y","33852",10261
489310,596904,"serious_fouls",73,90,"3",,,"y","24890",10261
489311,595859,"serious_fouls",73,1,,,,"y","24136",8655
489311,596144,"serious_fouls",73,45,"2",,,"y","34275",8667
489311,596375,"violence",67,64,,,,"r","34437",8667
489311,596376,"serious_fouls",73,64,,,,"y","23916",8655
489311,596418,"serious_fouls",177,70,,,,"y2","23916",8655
489311,596512,"shirt_pull",77,80,,,,"y","23022",8667
489311,596519,"verbal_abuse",79,81,,,,"y","23927",8655
489312,593812,"serious_fouls",73,10,,,,"y","26564",8455
489312,593919,"shirt_pull",77,19,,,,"y","30627",8455
489312,593944,"serious_fouls",73,24,,,,"y","29581",8528
489312,593983,"serious_fouls",73,29,,,,"y","25150",8528
489312,594588,"shirt_pull",77,77,,,,"y","29673",8455
489313,600918,,70,29,,,,"y","24167",8549
489314,599489,"shirt_pull",77,35,,,,"y","40055",8659
489314,599574,"serious_fouls",73,43,,,,"y","23257",8659
489314,599825,"serious_fouls",73,66,,,,"y","37280",8659
489314,599984,"serious_fouls",73,81,,,,"y","42594",8659
489316,601449,"serious_fouls",73,65,,,,"y","23369",10194
489316,601729,"serious_fouls",73,78,,,,"y","24336",8559
489316,601843,"diving",163,83,,,,"y","24435",10194
489317,600620,"serious_fouls",73,27,,,,"y","37169",8654
489317,600637,"verbal_abuse",79,29,,,,"y","34543",8654
489317,600786,"serious_fouls",73,36,,,,"y","24223",8654
489317,600835,"serious_fouls",73,39,,,,"y","24528",8528
489317,601050,"serious_fouls",177,37,,,,"y2","34543",8654
489317,601221,"serious_fouls",73,49,,,,"y","30687",8654
489317,601261,"serious_fouls",63,52,,,,"r","25150",8528
489317,601390,"serious_fouls",73,60,,,,"y","35327",8528
489317,602058,"kicked_ball_away",78,90,"2",,,"y","41663",8654
489318,599449,"serious_fouls",73,15,,,,"y","41175",8650
489318,600119,"emergency_brake",203,90,"1",,,"y","24411",8472
489319,600413,"serious_fouls",73,18,,,,"y","30865",10260
489319,600992,"serious_fouls",73,45,"1",,,"y","24228",10261
489319,601008,"verbal_abuse",79,45,"3",,,"y","30620",10260
489319,602062,"serious_fouls",73,90,"2",,,"y","33852",10261
489320,600529,"serious_fouls",73,23,,,,"y","38807",10252
489320,600689,"hands",129,31,,,,"y","41622",8456
489320,601308,"verbal_abuse",79,56,,,,"y","23782",10252
489321,601755,,70,64,,,,"y","30739",8655
489322,602065,"emergency_brake",203,78,,,,"y","26777",9879
489322,602106,"emergency_brake",203,81,,,,"y","25253",9879
489322,602152,"emergency_brake",203,88,,,,"y","24020",9879
489322,602178,"serious_fouls",73,90,"1",,,"y","39073",8667
489323,610960,"serious_fouls",73,35,,,,"y","30617",8650
489323,610964,,70,37,,,,"y","30620",10260
489323,610983,"verbal_abuse",79,43,,,,"y","30726",10260
489323,611031,"serious_fouls",73,60,,,,"y","38818",8650
489323,611048,"serious_fouls",73,64,,,,"y","22764",8650
489323,611085,"emergency_brake",65,76,,,,"r","30865",10260
489324,611491,"serious_fouls",73,21,,,,"y","23927",8655
489324,611710,"serious_fouls",73,35,,,,"y","23889",8655
489324,611752,"serious_fouls",73,38,,,,"y","35506",8655
489324,612521,"serious_fouls",73,76,,,,"y","37764",8655
489325,611986,,70,47,,,,"y","24528",8528
489326,616829,"serious_fouls",73,67,,,,"y","41663",8654
489326,616866,"serious_fouls",73,83,,,,"y","26527",8659
489327,614714,"serious_fouls",73,23,,,,"y","34182",8586
489327,615251,"shirt_pull",77,54,,,,"y","24780",10252
489327,615419,"serious_fouls",73,70,,,,"y","24635",8586
489327,615487,,70,71,,,,"y","31097",8586
489328,611525,"serious_fouls",73,24,,,,"y","24435",10194
489329,612016,"serious_fouls",73,49,,,,"y","24183",8549
489329,612244,,70,62,,,,"y","40987",8462
489329,612297,"serious_fouls",73,64,,,,"y","23190",8462
489329,612444,"serious_fouls",73,72,,,,"y","34036",8462
489329,612512,"diving",164,77,,,,"y2","24183",8549
489331,611576,"verbal_abuse",79,27,,,,"y","23034",8667
489331,611596,"serious_fouls",73,28,,,,"y","23983",10261
489331,611877,"shirt_pull",77,45,"1",,,"y","30929",10261
489331,611982,"serious_fouls",73,48,,,,"y","30248",10261
489331,612128,"serious_fouls",73,56,,,,"y","26066",8667
489331,612706,"diving",163,90,,,,"y","23438",8667
489332,613692,"serious_fouls",73,29,,,,"y","40198",8456
489332,614088,"verbal_abuse",79,75,,,,"y","107216",8456
489062,583691,"serious_fouls",73,26,,,,"y","30802",10260
489062,583956,"serious_fouls",73,57,,,,"y","37266",9879
489063,389946,"serious_fouls",73,29,,,,"y","30929",10261
489063,390091,"serious_fouls",73,52,,,,"y","30613",9825
489063,390095,"verbal_abuse",79,52,,,,"y","24224",10261
489063,390270,,70,90,"2",,,"y","26181",9825
489064,391865,"serious_fouls",73,31,,,,"y","24208",8456
489064,391879,"serious_fouls",73,33,,,,"y","39027",8456
489064,392180,"serious_fouls",73,60,,,,"y","36786",8472
489064,392245,"serious_fouls",73,66,,,,"y","43279",8472
489064,392325,,70,74,,,,"y","30352",8472
489064,392357,"verbal_abuse",79,78,,,,"y","38836",8472
489065,388224,"serious_fouls",73,7,,,,"y","30849",8655
489065,388521,"verbal_abuse",79,27,,,,"y","34176",8655
489065,388567,"serious_fouls",73,30,,,,"y","37764",8655
489065,388967,"serious_fouls",73,52,,,,"y","30842",8655
489065,389577,"verbal_abuse",79,90,"2",,,"y","33781",8654
489065,389671,"verbal_abuse",79,90,"5",,,"y","23921",8655
489066,392132,,70,14,,,,"y","22764",8650
489066,392712,"kicked_ball_away",78,67,,,,"y","39647",8650
489067,389569,,70,88,,,,"y","24846",8668
489068,388553,,70,28,,,,"y","40574",10194
489068,388648,"serious_fouls",63,36,,,,"r","35636",10194
489068,389004,"serious_fouls",73,52,,,,"y","38755",10194
489068,389417,"serious_fouls",73,79,,,,"y","24393",8549
489068,389452,"serious_fouls",73,81,,,,"y","38899",8549
489068,389527,"verbal_abuse",79,64,,,,"y","24435",10194
489068,389566,"serious_fouls",73,90,,,,"y","23369",10194
489069,388623,"serious_fouls",73,34,,,,"y","23933",8559
489069,388718,"serious_fouls",73,41,,,,"y","23784",8559
489069,389199,"verbal_abuse",79,63,,,,"y","24728",8659
489069,389602,"serious_fouls",73,90,"2",,,"y","33622",8659
489070,388697,"serious_fouls",73,40,,,,"y","23023",8667
489071,391129,"serious_fouls",73,10,,,,"y","30686",8455
489071,391387,"serious_fouls",73,45,,,,"y","30630",8455
489071,391712,"shirt_pull",77,86,,,,"y","25925",8455
489333,621966,"serious_fouls",73,23,,,,"y","30618",8650
489333,622200,"serious_fouls",73,41,,,,"y","30357",10252
489333,622207,"verbal_abuse",79,41,,,,"y","23782",10252
489333,622547,"serious_fouls",63,64,,,,"r","30380",10252
489333,622786,"serious_fouls",73,90,"2",,,"y","25075",10252
489334,618908,"serious_fouls",73,45,"2",,,"y","30456",8455
489334,619494,"serious_fouls",73,77,,,,"y","97988",8586
489334,619501,"serious_fouls",73,78,,,,"y","31097",8586
489334,619542,,70,84,,,,"y","30699",8455
489335,619911,"serious_fouls",73,52,,,,"y","38835",9825
489336,621410,,70,18,,,,"y","36786",8472
489336,621415,,70,18,,,,"y","24499",8456
489336,621425,"emergency_brake",65,14,,,,"r","43259",8472
489336,621557,,70,19,,,,"y","24740",8472
489336,621801,"diving",163,47,,,,"y","37277",8472
489336,622085,"serious_fouls",73,75,,,,"y","24413",8472
489336,622136,"serious_fouls",73,79,,,,"y","17866",8472
489336,622245,"serious_fouls",73,87,,,,"y","42119",8456
489336,622333,,70,90,"4",,,"y","30367",8456
489337,619078,"serious_fouls",73,68,,,,"y","23921",8655
489337,619298,"serious_fouls",73,85,,,,"y","23889",8655
489337,619371,"serious_fouls",73,90,,,,"y","24223",8654
489338,618289,"hands",64,18,,,,"r","30373",10260
489338,618391,,70,28,,,,"y","43248",10260
489338,618578,"serious_fouls",73,43,,,,"y","37266",9879
489338,618631,"diving",163,45,"2",,,"y","32569",10260
489338,618868,"serious_fouls",73,56,,,,"y","30893",10260
489338,619189,"serious_fouls",73,72,,,,"y","30956",9879
489338,619247,"shirt_pull",77,81,,,,"y","30829",10260
489338,619349,"kicked_ball_away",200,89,,,,"y2","30829",10260
489339,618762,"serious_fouls",73,50,,,,"y","24664",8659
489339,619330,"pushing",325,88,,,,"y","32570",8659
489339,619348,"serious_fouls",73,89,,,,"y","26454",8559
489340,617856,,70,32,,,,"y","24006",8668
489340,617973,"serious_fouls",73,67,,,,"y","23953",8462
489340,618025,"serious_fouls",73,80,,,,"y","26108",8462
489341,618297,"serious_fouls",73,18,,,,"y","24167",8549
489341,618432,"serious_fouls",73,30,,,,"y","38755",10194
489341,618508,"serious_fouls",73,36,,,,"y","23253",10194
489341,618572,"serious_fouls",73,42,,,,"y","24133",10194
489341,618945,,70,58,,,,"y","24001",10194
489342,620875,"verbal_abuse",79,22,,,,"y","34430",8667
489342,620957,"serious_fouls",73,40,,,,"y","32577",8667
489342,621178,"serious_fouls",73,59,,,,"y","24230",8528
489342,621191,"serious_fouls",73,60,,,,"y","23034",8667
489343,633276,"verbal_abuse",79,14,,,,"y","38807",10252
489343,634143,"verbal_abuse",79,79,,,,"y","23354",10252
489343,634279,,70,90,"4",,,"y","165709",10260
489344,629523,,70,21,,,,"y","24211",8456
489344,629769,"serious_fouls",73,36,,,,"y","30831",9825
489344,629914,"serious_fouls",73,44,,,,"y","30509",8456
489344,630590,,70,46,,,,"y","30598",8456
489345,629581,"serious_fouls",73,23,,,,"y","24411",8472
489345,630926,"serious_fouls",73,90,"7",,,"y","26348",8654
489346,632838,"serious_fouls",73,24,,,,"y","34987",8528
489346,632913,"serious_fouls",73,29,,,,"y","24528",8528
489346,633557,"serious_fouls",73,75,,,,"y","24230",8528
489347,629746,"diving",163,38,,,,"y","30631",8455
489347,629916,"serious_fouls",73,45,"4",,,"y","32345",8455
489348,628949,"verbal_abuse",79,65,,,,"y","19020",8655
489348,629001,"serious_fouls",73,78,,,,"y","97988",8586
489348,629016,"serious_fouls",177,80,,,,"y2","97988",8586
489349,631134,"serious_fouls",73,58,,,,"y","37266",9879
489349,631236,"verbal_abuse",79,85,,,,"y","30915",8650
489349,631243,,70,87,,,,"y","24737",9879
489349,631255,"serious_fouls",73,89,,,,"y","22764",8650
489350,629294,"serious_fouls",73,4,,,,"y","35438",8559
489350,630275,"serious_fouls",73,57,,,,"y","35532",8559
489350,630716,"serious_fouls",73,83,,,,"y","24393",8549
489351,629502,"serious_fouls",73,20,,,,"y","24664",8659
489351,630283,"serious_fouls",73,58,,,,"y","40005",10194
489351,630616,"shirt_pull",77,76,,,,"y","26527",8659
489352,629582,"serious_fouls",73,23,,,,"y","34036",8462
489352,630104,"kicked_ball_away",78,48,,,,"y","30830",8462
489352,630690,"serious_fouls",177,80,,,,"y2","34036",8462
489353,638689,"serious_fouls",73,7,,,,"y","25984",8650
489353,638747,"serious_fouls",73,33,,,,"y","38711",8655
489353,638905,"serious_fouls",73,75,,,,"y","30889",8650
